chapter_no,word,word_count
6,ending,1
6,grin,3
6,remained,1
6,rest,1
6,gone.,1
6,often,1
6,ever,1
6,life,1
6,farther,1
6,sight,1
6,chimneys,1
6,ears,1
6,roof,1
6,thatched,1
6,fur.,1
6,nearer,1
6,nibbled,1
6,lefthand,1
6,mushroom,1
6,raised,1
6,feet,1
6,high,1
6,towards,1
6,almost,1
6,instead,1
7,a,49
7,mad,2
7,tea,11
7,party,3
7,there,6
7,was,25
7,table,4
7,set,1
7,out,8
7,under,1
7,tree,1
7,in,27
7,front,1
7,of,35
7,the,158
7,house,1
7,and,58
7,march,21
7,hare,13
7,hatter,24
7,were,13
7,having,1
7,at,24
7,it,51
7,dormouse,26
7,sitting,1
7,between,2
7,them,2
7,fast,1
7,asleep,6
7,other,1
7,two,3
7,using,1
7,as,23
7,cushion,1
7,resting,1
7,their,2
7,elbows,1
7,on,17
7,talking,2
7,over,3
7,its,16
7,head.,2
7,very,15
7,uncomfortable,1
7,for,12
7,thought,3
7,alice,41
7,only,5
7,i,52
7,suppose,4
7,doesnt,2
7,mind.,1
7,large,2
7,one,11
7,but,18
7,three,3
7,all,8
7,crowded,1
7,together,1
7,corner,1
7,no,8
7,room,3
7,they,20
7,cried,1
7,when,6
7,saw,2
7,coming.,1
7,theres,2
7,plenty,1
7,said,59
7,indignantly,1
7,she,28
7,sat,2
7,down,3
7,arm,1
7,chair,1
7,end,1
7,table.,2
7,have,11
7,some,9
7,wine,2
7,an,6
7,encouraging,1
7,tone.,1
7,looked,4
7,round,3
7,nothing,3
7,tea.,1
7,dont,7
7,see,4
7,any,4
7,remarked.,2
7,isnt,1
7,hare.,8
7,then,13
7,wasnt,4
7,civil,3
7,you,49
7,to,44
7,offer,1
7,angrily.,1
7,sit,1
7,without,4
7,being,2
7,invited,1
7,didnt,1
7,know,11
7,your,4
7,laid,1
7,great,6
7,many,2
7,more,5
7,than,6
7,three.,1
7,hair,1
7,wants,1
7,cutting,1
7,hatter.,8
7,he,16
7,had,10
7,been,3
7,looking,4
7,time,17
7,with,16
7,curiosity,1
7,this,11
7,his,15
7,first,5
7,speech.,1
7,should,4
7,learn,2
7,not,10
7,make,2
7,personal,2
7,remarks,2
7,severity,1
7,rude.,1
7,opened,2
7,eyes,4
7,wide,1
7,hearing,1
7,why,6
7,is,12
7,raven,1
7,like,6
7,writing,2
7,desk,1
7,come,2
7,we,3
7,shall,2
7,fun,1
7,now,6
7,alice.,9
7,im,3
7,glad,1
7,theyve,1
7,begun,1
7,asking,2
7,riddles.i,1
7,believe,1
7,can,3
7,guess,1
7,that,19
7,added,5
7,aloud.,1
7,do,7
7,mean,5
7,think,7
7,find,1
7,answer,3
7,exactly,2
7,so,12
7,say,9
7,what,18
7,went,9
7,on.,3
7,hastily,1
7,replied,5
7,leastat,1
7,least,2
7,saythats,1
7,same,7
7,thing,9
7,know.,3
7,bit,1
7,might,4
7,just,8
7,well,13
7,eat,2
7,get,3
7,who,3
7,seemed,2
7,be,8
7,sleep,4
7,breathe,2
7,here,3
7,conversation,1
7,dropped,1
7,silent,1
7,minute,3
7,while,1
7,could,5
7,remember,1
7,about,5
7,ravens,1
7,desks,1
7,which,2
7,much.,1
7,break,1
7,silence.,1
7,day,2
7,month,2
7,turning,2
7,taken,1
7,watch,4
7,pocket,2
7,uneasily,1
7,shaking,1
7,every,2
7,holding,1
7,ear.,1
7,considered,1
7,little,9
7,fourth.,1
7,days,1
7,wrong,1
7,sighed,2
7,told,1
7,butter,4
7,wouldnt,2
7,suit,1
7,works,1
7,angrily,2
7,best,2
7,meekly,1
7,replied.,2
7,yes,3
7,crumbs,1
7,must,1
7,got,3
7,grumbled,1
7,shouldnt,3
7,put,3
7,bread,2
7,knife.,1
7,took,5
7,gloomily,1
7,dipped,1
7,into,8
7,cup,2
7,again,8
7,better,4
7,remark,3
7,shoulder,1
7,curiosity.,1
7,funny,1
7,tells,2
7,tell,3
7,oclock,3
7,muttered,1
7,does,1
7,year,2
7,course,5
7,readily,1
7,thats,3
7,because,1
7,stays,1
7,such,5
7,long,4
7,together.,1
7,case,1
7,mine,1
7,felt,1
7,dreadfully,2
7,puzzled.,1
7,hatters,1
7,sort,1
7,meaning,1
7,yet,3
7,certainly,2
7,english.,1
7,quite,3
7,understand,1
7,politely,1
7,could.,1
7,poured,1
7,hot,1
7,upon,2
7,nose.,1
7,shook,3
7,head,4
7,impatiently,1
7,opening,1
7,going,3
7,myself.,1
7,guessed,1
7,riddle,1
7,again.,2
7,give,1
7,up,6
7,whats,1
7,havent,1
7,slightest,1
7,idea,2
7,nor,1
7,wearily.,1
7,something,2
7,waste,1
7,riddles,1
7,answers.,1
7,if,3
7,knew,1
7,talk,2
7,wasting,1
7,.,3
7,him,3
7,tossing,1
7,contemptuously.,1
7,dare,2
7,never,2
7,even,1
7,spoke,2
7,perhaps,3
7,cautiously,2
7,beat,1
7,music.,1
7,ah,1
7,accounts,1
7,wont,3
7,stand,1
7,beating.,1
7,kept,2
7,good,2
7,terms,1
7,hed,1
7,almost,1
7,anything,1
7,liked,1
7,clock.,1
7,instance,1
7,nine,1
7,morning,1
7,begin,1
7,lessons,1
7,youd,2
7,whisper,1
7,hint,1
7,goes,2
7,clock,1
7,twinkling,1
7,half,3
7,past,2
7,dinner,1
7,wish,2
7,itself,2
7,whisper.,1
7,would,3
7,grand,1
7,thoughtfully,1
7,theni,1
7,hungry,1
7,keep,2
7,liked.,1
7,way,3
7,manage,2
7,asked.,2
7,mournfully.,1
7,quarrelled,1
7,last,4
7,marchjust,1
7,before,3
7,pointing,1
7,spoon,1
7,concert,1
7,given,1
7,by,4
7,queen,2
7,hearts,1
7,sing,1
7,twinkle,8
7,bat,1
7,how,2
7,wonder,1
7,youre,1
7,song,1
7,ive,2
7,heard,2
7,continued,1
7,above,1
7,world,1
7,fly,1
7,tray,1
7,sky.,1
7,began,4
7,singing,1
7,pinch,1
7,stop.,1
7,id,1
7,hardly,1
7,finished,1
7,verse,1
7,jumped,1
7,bawled,1
7,hes,1
7,murdering,1
7,off,4
7,savage,1
7,exclaimed,1
7,ever,3
7,since,1
7,mournful,1
7,tone,2
7,ask,2
7,always,3
7,six,1
7,now.,1
7,bright,2
7,came,1
7,alices,1
7,reason,1
7,things,4
7,are,2
7,sigh,1
7,weve,1
7,wash,1
7,whiles.,1
7,moving,1
7,used,1
7,up.,1
7,happens,1
7,beginning,2
7,ventured,1
7,ask.,1
7,change,2
7,subject,1
7,interrupted,2
7,yawning.,1
7,getting,2
7,tired,1
7,this.,1
7,vote,1
7,young,1
7,lady,1
7,us,2
7,story.,1
7,afraid,1
7,rather,2
7,alarmed,1
7,proposal.,1
7,both,2
7,cried.,1
7,wake,1
7,pinched,2
7,sides,1
7,once.,2
7,slowly,1
7,eyes.,1
7,hoarse,1
7,feeble,1
7,voice,1
7,word,1
7,fellows,1
7,saying.,1
7,story,2
7,please,2
7,pleaded,1
7,quick,1
7,or,4
7,youll,1
7,done.,1
7,once,3
7,sisters,1
7,hurry,1
7,names,1
7,elsie,1
7,lacie,1
7,tillie,1
7,lived,2
7,bottom,3
7,did,7
7,live,3
7,interest,1
7,questions,1
7,eating,1
7,drinking.,1
7,treacle,6
7,after,2
7,thinking,1
7,two.,1
7,couldnt,1
7,done,1
7,gently,1
7,remarked,2
7,theyd,1
7,ill.,2
7,tried,1
7,fancy,1
7,herself,5
7,extraordinary,1
7,ways,1
7,living,1
7,puzzled,1
7,her,7
7,too,1
7,much,3
7,take,4
7,earnestly.,1
7,offended,1
7,cant,3
7,more.,1
7,less,1
7,easy,1
7,nothing.,1
7,nobody,1
7,asked,2
7,opinion,1
7,whos,1
7,making,1
7,triumphantly.,1
7,helped,1
7,turned,1
7,repeated,1
7,question.,1
7,well.,1
7,sh,2
7,sulkily,1
7,finish,1
7,yourself.,1
7,go,5
7,humbly,1
7,interrupt,1
7,may,2
7,indeed,1
7,indignantly.,1
7,however,1
7,consented,1
7,these,1
7,sistersthey,1
7,learning,2
7,draw,6
7,forgetting,1
7,promise.,1
7,considering,1
7,time.,1
7,want,1
7,clean,1
7,lets,1
7,move,1
7,place,3
7,moved,2
7,followed,1
7,dormouses,1
7,unwillingly,1
7,advantage,1
7,from,2
7,deal,1
7,worse,1
7,upset,1
7,milk,1
7,jug,1
7,plate.,1
7,offend,1
7,understand.,1
7,where,1
7,water,2
7,welleh,1
7,stupid,1
7,choosing,1
7,notice,2
7,remark.,1
7,in.,1
7,confused,2
7,poor,1
7,let,1
7,interrupting,1
7,it.,2
7,yawning,1
7,rubbing,1
7,sleepy,1
7,drew,1
7,manner,1
7,thingseverything,1
7,begins,2
7,m,3
7,silent.,1
7,closed,1
7,doze,1
7,woke,1
7,shriek,1
7,mouse,1
7,traps,1
7,moon,1
7,memory,1
7,muchnessyou,1
7,muchnessdid,1
7,drawing,1
7,muchness,1
7,really,1
7,me,1
7,piece,2
7,rudeness,1
7,bear,1
7,disgust,1
7,walked,2
7,fell,1
7,instantly,1
7,neither,1
7,others,1
7,though,1
7,back,1
7,twice,1
7,hoping,1
7,call,1
7,trying,1
7,teapot.,1
7,rate,1
7,ill,2
7,picked,1
7,through,1
7,wood.,1
7,stupidest,1
7,my,1
7,life,1
7,noticed,1
7,trees,1
7,door,2
7,leading,1
7,right,1
7,curious,2
7,thought.,1
7,everythings,1
7,today.,1
7,went.,1
7,found,2
7,hall,1
7,close,1
7,glass,1
7,taking,1
7,golden,1
7,key,1
7,unlocking,1
7,led,1
7,garden.,1
7,work,1
7,nibbling,1
7,mushroom,1
7,till,1
7,foot,1
7,high,1
7,passage,1
7,beautiful,1
7,garden,1
7,among,1
7,flower,1
7,beds,1
7,cool,1
7,fountains.,1
8,the,168
8,queens,6
8,croquet,3
8,ground,3
8,a,55
8,large,3
8,rose,4
8,tree,4
8,stood,4
8,near,1
8,entrance,1
8,of,47
8,garden,3
8,roses,2
8,growing,1
8,on,17
8,it,43
8,were,17
8,white,4
8,but,10
8,there,9
8,three,11
8,gardeners,8
8,at,29
8,busily,1
8,painting,2
8,them,13
8,red.,1
8,alice,36
8,thought,7
8,this,9
8,very,17
8,curious,3
8,thing,2
8,and,92
8,she,51
8,went,10
8,nearer,1
8,to,67
8,watch,1
8,just,5
8,as,19
8,came,9
8,up,12
8,heard,5
8,one,10
8,say,4
8,look,7
8,out,8
8,now,4
8,five,6
8,dont,8
8,go,3
8,splashing,1
8,paint,1
8,over,5
8,me,6
8,like,9
8,that,25
8,i,14
8,couldnt,3
8,help,2
8,said,42
8,in,38
8,sulky,1
8,tone,3
8,seven,4
8,jogged,1
8,my,5
8,elbow.,1
8,which,2
8,looked,8
8,thats,3
8,right,2
8,always,2
8,lay,1
8,blame,1
8,others,2
8,youd,2
8,better,2
8,not,10
8,talk,3
8,five.,1
8,queen,27
8,only,7
8,yesterday,1
8,you,20
8,deserved,1
8,be,10
8,beheaded,3
8,what,9
8,for,19
8,who,12
8,had,22
8,spoken,1
8,first.,1
8,none,1
8,your,6
8,business,3
8,two,8
8,seven.,1
8,yes,2
8,is,7
8,his,9
8,ill,2
8,tell,3
8,himit,1
8,was,42
8,bringing,1
8,cook,1
8,tulip,1
8,roots,1
8,instead,1
8,onions.,1
8,flung,1
8,down,9
8,brush,1
8,begun,1
8,well,3
8,all,28
8,unjust,1
8,things,3
8,when,6
8,eye,1
8,chanced,1
8,fall,1
8,upon,5
8,watching,2
8,he,12
8,checked,1
8,himself,2
8,suddenly,1
8,round,5
8,also,1
8,bowed,2
8,low.,1
8,would,6
8,little,4
8,timidly,2
8,why,3
8,are,8
8,those,1
8,nothing,2
8,two.,1
8,began,7
8,low,3
8,voice,5
8,fact,1
8,see,9
8,miss,2
8,here,3
8,ought,2
8,have,9
8,been,4
8,red,1
8,we,3
8,put,4
8,by,6
8,mistake,1
8,if,6
8,find,3
8,should,3
8,our,2
8,heads,4
8,cut,3
8,off,14
8,know.,1
8,so,12
8,doing,2
8,best,1
8,afore,1
8,comes,1
8,moment,5
8,anxiously,3
8,looking,6
8,across,2
8,called,2
8,instantly,2
8,threw,1
8,themselves,2
8,flat,2
8,their,11
8,faces.,1
8,sound,1
8,many,1
8,footsteps,1
8,eager,1
8,queen.,4
8,first,3
8,ten,3
8,soldiers,9
8,carrying,2
8,clubs,1
8,these,4
8,shaped,1
8,oblong,1
8,with,20
8,hands,2
8,feet,2
8,corners,1
8,next,3
8,courtiers,2
8,ornamented,2
8,diamonds,1
8,walked,1
8,did.,1
8,after,5
8,royal,2
8,children,2
8,dears,1
8,jumping,1
8,merrily,1
8,along,1
8,hand,4
8,couples,1
8,they,12
8,hearts.,2
8,guests,1
8,mostly,1
8,kings,3
8,among,1
8,recognised,1
8,rabbit,6
8,talking,3
8,hurried,3
8,nervous,1
8,manner,1
8,smiling,1
8,everything,1
8,without,4
8,noticing,1
8,her.,3
8,then,9
8,followed,1
8,knave,4
8,hearts,2
8,crown,1
8,crimson,2
8,velvet,1
8,cushion,1
8,last,2
8,grand,1
8,procession,5
8,king,11
8,rather,4
8,doubtful,1
8,whether,4
8,lie,2
8,her,28
8,face,2
8,could,7
8,remember,2
8,ever,1
8,having,2
8,such,5
8,rule,1
8,processions,1
8,besides,2
8,use,2
8,people,3
8,faces,2
8,still,1
8,where,2
8,waited.,1
8,opposite,1
8,stopped,1
8,severely,1
8,smiled,2
8,reply.,2
8,idiot,1
8,tossing,1
8,head,12
8,impatiently,1
8,turning,2
8,whats,1
8,name,2
8,child,2
8,please,3
8,majesty,3
8,politely,1
8,added,1
8,herself,2
8,theyre,2
8,pack,2
8,cards,1
8,all.,1
8,neednt,1
8,afraid,1
8,pointing,1
8,lying,2
8,pattern,1
8,backs,1
8,same,1
8,rest,3
8,or,11
8,own,2
8,children.,1
8,how,5
8,know,1
8,surprised,2
8,courage.,1
8,its,12
8,no,6
8,mine,2
8,.,1
8,turned,2
8,fury,1
8,glaring,1
8,wild,1
8,beast,1
8,screamed,2
8,nonsense,1
8,loudly,1
8,decidedly,2
8,silent.,1
8,laid,1
8,arm,3
8,consider,1
8,dear,2
8,angrily,1
8,away,7
8,from,3
8,him,1
8,turn,2
8,did,3
8,carefully,1
8,foot.,1
8,get,3
8,shrill,1
8,loud,1
8,jumped,1
8,bowing,1
8,everybody,2
8,else.,1
8,leave,1
8,make,3
8,giddy.,1
8,may,3
8,humble,1
8,going,7
8,knee,1
8,spoke,3
8,trying,2
8,meanwhile,1
8,examining,1
8,roses.,1
8,moved,1
8,remaining,1
8,behind,3
8,execute,1
8,unfortunate,1
8,ran,3
8,protection.,1
8,shant,1
8,into,3
8,flower,1
8,pot,1
8,near.,1
8,wandered,1
8,about,8
8,minute,5
8,quietly,1
8,marched,1
8,others.,1
8,shouted,5
8,gone,4
8,can,1
8,play,2
8,silent,2
8,question,2
8,evidently,1
8,meant,1
8,alice.,3
8,come,3
8,roared,1
8,joined,1
8,wondering,2
8,much,3
8,happen,2
8,next.,1
8,itsits,1
8,fine,1
8,day,1
8,timid,1
8,side.,1
8,walking,3
8,peeping,1
8,face.,1
8,wheres,1
8,duchess,3
8,hush,3
8,tone.,2
8,shoulder,1
8,raised,1
8,tiptoe,1
8,mouth,2
8,close,2
8,ear,1
8,whispered,2
8,shes,3
8,under,3
8,sentence,2
8,execution.,1
8,pity,1
8,asked.,1
8,didnt,1
8,think,4
8,pity.,1
8,boxed,1
8,ears,2
8,began.,2
8,gave,1
8,scream,1
8,laughter.,1
8,oh,1
8,frightened,1
8,will,1
8,hear,2
8,late,1
8,places,1
8,thunder,1
8,running,1
8,directions,1
8,tumbling,1
8,against,1
8,each,1
8,other,5
8,however,2
8,got,6
8,settled,1
8,game,5
8,never,3
8,seen,2
8,life,1
8,ridges,1
8,furrows,1
8,balls,1
8,live,2
8,hedgehogs,3
8,mallets,1
8,flamingoes,1
8,double,1
8,stand,1
8,arches.,1
8,chief,1
8,difficulty,2
8,found,2
8,managing,1
8,flamingo,4
8,succeeded,1
8,getting,3
8,body,2
8,tucked,2
8,comfortably,1
8,enough,3
8,legs,1
8,hanging,1
8,generally,2
8,neck,1
8,nicely,1
8,straightened,1
8,give,1
8,hedgehog,6
8,blow,1
8,twist,1
8,itself,2
8,puzzled,2
8,expression,1
8,bursting,1
8,laughing,1
8,begin,2
8,again,2
8,provoking,1
8,unrolled,1
8,act,1
8,crawling,1
8,ridge,1
8,furrow,1
8,way,4
8,wherever,1
8,wanted,1
8,send,1
8,doubled,1
8,parts,1
8,soon,2
8,conclusion,1
8,difficult,1
8,indeed.,1
8,players,2
8,played,1
8,once,4
8,waiting,1
8,turns,2
8,quarrelling,1
8,while,4
8,fighting,1
8,short,1
8,time,5
8,furious,1
8,passion,1
8,stamping,1
8,shouting,1
8,minute.,1
8,feel,1
8,uneasy,1
8,sure,1
8,yet,1
8,any,4
8,dispute,2
8,knew,2
8,might,3
8,become,1
8,dreadfully,2
8,fond,1
8,beheading,1
8,great,3
8,wonder,1
8,theres,2
8,left,1
8,alive,2
8,some,2
8,escape,2
8,being,2
8,noticed,2
8,appearance,1
8,air,1
8,made,2
8,grin,1
8,cheshire,3
8,cat,9
8,shall,1
8,somebody,1
8,to.,1
8,speak,1
8,with.,1
8,waited,1
8,till,2
8,eyes,1
8,appeared,3
8,nodded.,1
8,speaking,1
8,least,2
8,them.,1
8,another,2
8,whole,2
8,an,3
8,account,1
8,feeling,1
8,glad,1
8,someone,1
8,listen,1
8,seemed,2
8,sight,2
8,more,2
8,appeared.,1
8,fairly,1
8,complaining,1
8,quarrel,1
8,cant,1
8,oneself,1
8,speakand,1
8,seem,1
8,rules,1
8,particular,1
8,nobody,1
8,attends,1
8,themand,1
8,youve,1
8,idea,1
8,confusing,1
8,instance,1
8,arch,1
8,ive,2
8,through,1
8,end,1
8,groundand,1
8,croqueted,1
8,saw,1
8,coming,1
8,do,2
8,voice.,1
8,extremely,1
8,listening,1
8,likely,1
8,win,1
8,hardly,1
8,worth,1
8,finishing,1
8,game.,2
8,passed,1
8,on.,1
8,cats,2
8,curiosity.,1
8,friend,1
8,minea,1
8,allow,1
8,introduce,1
8,it.,2
8,kiss,1
8,likes.,1
8,id,1
8,remarked.,1
8,impertinent,1
8,spoke.,1
8,read,1
8,book,1
8,where.,1
8,must,1
8,removed,2
8,passing,1
8,wish,1
8,settling,1
8,difficulties,1
8,small.,1
8,even,1
8,round.,2
8,fetch,2
8,executioner,5
8,myself,1
8,eagerly,1
8,off.,1
8,back,6
8,distance,1
8,screaming,1
8,passion.,1
8,already,1
8,executed,2
8,missed,1
8,confusion,1
8,not.,1
8,search,1
8,hedgehog.,1
8,engaged,1
8,fight,2
8,excellent,1
8,opportunity,1
8,croqueting,1
8,side,2
8,helpless,1
8,sort,1
8,fly,1
8,tree.,1
8,caught,1
8,brought,1
8,both,1
8,doesnt,1
8,matter,1
8,arches,1
8,ground.,1
8,conversation,1
8,friend.,1
8,quite,2
8,crowd,1
8,collected,1
8,between,1
8,uncomfortable.,1
8,appealed,1
8,settle,1
8,repeated,1
8,arguments,1
8,though,1
8,hard,1
8,indeed,1
8,exactly,1
8,said.,1
8,executioners,1
8,argument,3
8,unless,1
8,before,1
8,wasnt,2
8,life.,1
8,anything,1
8,werent,1
8,nonsense.,1
8,something,1
8,done,1
8,less,1
8,than,1
8,shed,1
8,remark,1
8,party,2
8,grave,1
8,anxious.,1
8,else,1
8,belongs,1
8,ask,1
8,prison,1
8,here.,1
8,arrow.,1
8,fading,1
8,entirely,1
8,disappeared,1
8,wildly,1
9,the,142
9,mock,26
9,turtles,1
9,story,2
9,you,38
9,cant,4
9,think,4
9,how,5
9,glad,3
9,i,35
9,am,1
9,to,71
9,see,4
9,again,2
9,dear,2
9,old,5
9,thing,5
9,said,57
9,duchess,16
9,as,19
9,she,36
9,tucked,1
9,her,19
9,arm,3
9,affectionately,1
9,into,5
9,alices,5
9,and,62
9,they,19
9,walked,3
9,off,10
9,together.,2
9,alice,36
9,was,23
9,very,13
9,find,2
9,in,30
9,such,3
9,a,54
9,pleasant,1
9,temper,2
9,thought,7
9,herself,5
9,that,32
9,perhaps,2
9,it,32
9,only,6
9,pepper,3
9,had,13
9,made,3
9,so,17
9,savage,2
9,when,4
9,met,1
9,kitchen.,1
9,im,4
9,not,13
9,hopeful,1
9,tone,4
9,though,3
9,wont,1
9,have,10
9,any,3
9,my,4
9,kitchen,1
9,at,13
9,all,10
9,.,1
9,soup,2
9,does,1
9,well,6
9,withoutmaybe,1
9,its,9
9,always,1
9,makes,5
9,people,2
9,hot,1
9,tempered,1
9,went,13
9,on,17
9,much,6
9,pleased,2
9,having,1
9,found,1
9,out,4
9,new,2
9,kind,1
9,of,46
9,rule,1
9,vinegar,1
9,them,6
9,sourand,1
9,camomile,1
9,bitterandand,1
9,barley,1
9,sugar,1
9,things,3
9,make,2
9,children,1
9,sweet,1
9,tempered.,1
9,wish,1
9,knew,1
9,then,12
9,wouldnt,1
9,be,10
9,stingy,1
9,about,11
9,know,7
9,quite,8
9,forgotten,1
9,by,7
9,this,6
9,time,4
9,little,9
9,startled,1
9,heard,5
9,voice,3
9,close,2
9,ear.,1
9,youre,2
9,thinking,3
9,something,2
9,forget,1
9,talk.,1
9,tell,4
9,just,2
9,now,5
9,what,20
9,moral,8
9,is,13
9,but,10
9,shall,3
9,remember,1
9,bit.,1
9,hasnt,2
9,one,5
9,ventured,2
9,remark.,2
9,tut,2
9,child,1
9,duchess.,2
9,everythings,1
9,got,2
9,if,9
9,can,2
9,it.,4
9,squeezed,1
9,up,8
9,closer,1
9,side,1
9,spoke.,1
9,did,11
9,like,8
9,keeping,2
9,first,2
9,because,4
9,ugly,1
9,secondly,1
9,exactly,1
9,right,4
9,height,1
9,rest,1
9,chin,2
9,upon,2
9,shoulder,2
9,an,6
9,uncomfortably,1
9,sharp,3
9,chin.,2
9,however,2
9,rude,1
9,bore,1
9,could.,1
9,games,2
9,going,1
9,rather,1
9,better,2
9,way,2
9,conversation,1
9,little.,1
9,tis,3
9,isoh,1
9,love,2
9,world,1
9,go,4
9,round,2
9,somebody,1
9,whispered,1
9,done,1
9,everybody,2
9,minding,1
9,their,4
9,own,1
9,business,1
9,ah,2
9,means,1
9,same,2
9,digging,1
9,added,3
9,istake,1
9,care,2
9,sense,1
9,sounds,1
9,will,1
9,take,3
9,themselves.,1
9,fond,1
9,finding,1
9,morals,1
9,herself.,1
9,dare,1
9,say,7
9,wondering,1
9,why,3
9,dont,10
9,put,2
9,your,8
9,waist,1
9,after,4
9,pause,1
9,reason,2
9,doubtful,1
9,flamingo.,1
9,try,1
9,experiment,2
9,he,14
9,might,3
9,bite,1
9,cautiously,1
9,replied,4
9,feeling,1
9,anxious,1
9,tried.,1
9,true,1
9,flamingoes,1
9,mustard,3
9,both,5
9,bite.,1
9,isbirds,1
9,feather,1
9,flock,1
9,isnt,1
9,bird,1
9,remarked.,1
9,usual,1
9,clear,1
9,putting,1
9,mineral,1
9,alice.,11
9,course,4
9,who,5
9,seemed,1
9,ready,2
9,agree,2
9,everything,2
9,theres,1
9,large,2
9,mine,2
9,near,1
9,here.,1
9,isthe,1
9,more,5
9,there,6
9,less,1
9,yours.,1
9,oh,2
9,exclaimed,2
9,attended,1
9,last,4
9,remark,1
9,vegetable.,1
9,doesnt,2
9,look,3
9,is.,2
9,with,16
9,isbe,1
9,would,5
9,seem,1
9,beor,1
9,youd,1
9,simplynever,1
9,imagine,1
9,yourself,3
9,otherwise,2
9,than,3
9,appear,1
9,others,1
9,were,8
9,or,5
9,been,4
9,appeared,1
9,otherwise.,1
9,should,1
9,understand,1
9,politely,1
9,written,1
9,down,3
9,follow,1
9,thats,4
9,nothing,1
9,could,4
9,chose,1
9,tone.,1
9,pray,1
9,trouble,2
9,longer,1
9,talk,1
9,present,2
9,ive,4
9,yet.,1
9,cheap,1
9,sort,1
9,give,2
9,birthday,1
9,presents,1
9,venture,1
9,loud.,1
9,asked,3
9,another,1
9,dig,1
9,sharply,1
9,for,6
9,beginning,1
9,feel,2
9,worried.,1
9,pigs,1
9,fly,1
9,m,1
9,here,3
9,great,2
9,surprise,1
9,duchesss,1
9,died,1
9,away,1
9,even,2
9,middle,1
9,favourite,1
9,word,3
9,linked,1
9,hers,1
9,began,2
9,tremble.,1
9,looked,3
9,stood,1
9,queen,12
9,front,1
9,arms,1
9,folded,1
9,frowning,1
9,thunderstorm.,1
9,fine,1
9,day,8
9,majesty,1
9,low,2
9,weak,1
9,voice.,1
9,fair,1
9,warning,1
9,shouted,1
9,stamping,1
9,ground,1
9,spoke,2
9,either,1
9,head,3
9,must,4
9,half,4
9,no,4
9,choice,2
9,took,2
9,gone,2
9,moment.,1
9,lets,1
9,game,2
9,too,3
9,frightened,1
9,slowly,2
9,followed,2
9,back,3
9,croquet,1
9,ground.,1
9,other,2
9,guests,1
9,taken,2
9,advantage,1
9,queens,1
9,absence,1
9,resting,1
9,shade,1
9,moment,1
9,saw,3
9,hurried,1
9,merely,1
9,remarking,1
9,moments,1
9,delay,1
9,cost,1
9,lives.,1
9,playing,1
9,never,10
9,left,3
9,quarrelling,1
9,players,2
9,shouting,1
9,his,8
9,those,1
9,whom,1
9,sentenced,1
9,custody,2
9,soldiers,1
9,leave,1
9,being,1
9,arches,2
9,do,2
9,end,2
9,hour,1
9,except,1
9,king,2
9,under,1
9,sentence,1
9,execution.,1
9,breath,1
9,seen,1
9,turtle,21
9,yet,1
9,from,3
9,queen.,1
9,come,7
9,history,2
9,together,1
9,company,1
9,generally,1
9,are,3
9,pardoned.,1
9,good,2
9,felt,2
9,unhappy,1
9,number,1
9,executions,2
9,ordered.,1
9,soon,1
9,came,2
9,gryphon,18
9,lying,1
9,fast,1
9,asleep,1
9,sun.,1
9,picture.,1
9,lazy,1
9,young,2
9,lady,2
9,hear,2
9,history.,1
9,some,2
9,ordered,2
9,leaving,1
9,alone,1
9,gryphon.,2
9,creature,1
9,whole,1
9,safe,1
9,stay,1
9,waited.,1
9,sat,4
9,rubbed,1
9,eyes,2
9,watched,1
9,till,2
9,sight,1
9,chuckled.,1
9,fun,2
9,itself,1
9,fancy,2
9,executes,1
9,nobody,2
9,know.,2
9,says,1
9,life,1
9,far,1
9,before,4
9,distance,1
9,sitting,1
9,sad,1
9,lonely,1
9,ledge,1
9,rock,1
9,nearer,1
9,him,6
9,sighing,2
9,heart,1
9,break.,1
9,pitied,1
9,deeply.,1
9,sorrow,2
9,answered,1
9,nearly,2
9,words,3
9,full,1
9,tears,1
9,nothing.,2
9,wants,1
9,do.,1
9,ill,1
9,deep,2
9,hollow,1
9,sit,1
9,speak,2
9,finished.,1
9,minutes.,1
9,ever,1
9,finish,1
9,begin.,1
9,waited,1
9,patiently.,1
9,once,2
9,sigh,2
9,real,1
9,turtle.,5
9,these,2
9,long,1
9,silence,1
9,broken,1
9,occasional,1
9,exclamation,1
9,hjckrrh,1
9,constant,1
9,heavy,1
9,sobbing,2
9,getting,1
9,saying,1
9,thank,1
9,sir,1
9,interesting,1
9,help,1
9,still,2
9,we,7
9,calmly,1
9,school,5
9,sea.,2
9,master,3
9,turtlewe,1
9,used,3
9,call,2
9,tortoise,3
9,wasnt,2
9,asked.,1
9,called,2
9,taught,3
9,us,2
9,angrily,1
9,really,2
9,dull,1
9,ought,1
9,ashamed,1
9,asking,1
9,simple,1
9,question,1
9,silent,1
9,poor,1
9,sink,1
9,earth.,1
9,drive,1
9,fellow,1
9,yes,3
9,sea,1
9,maynt,1
9,believe,1
9,didnt,1
9,interrupted,2
9,hold,1
9,tongue,1
9,again.,1
9,on.,2
9,best,1
9,educationsin,1
9,fact,1
9,every,1
9,neednt,1
9,proud,1
9,that.,1
9,extras,1
9,anxiously.,1
9,learned,1
9,french,2
9,music.,1
9,washing,2
9,certainly,1
9,indignantly.,1
